"survey";"year";"country";"quarter";"area";"aphia_id";"species";"length";"plusgr";"age";"sex";"maturity";"weight";"canoatlngt";"dateofcalc";"spawning_scale"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";260;-9;2;"F";"63";201;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";380;-9;2;"F";"61";629;1;20190408;"immature"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";480;-9;3;"F";"63";1107;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";500;-9;3;"F";"63";1209;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";510;-9;3;"F";"63";1179;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";530;-9;3;"F";"63";1783;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";540;-9;3;"F";"63";1547;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";560;-9;3;"F";"63";1723;2;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";570;-9;3;"F";"63";1661;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";600;-9;3;"F";"63";2054;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";630;-9;4;"F";"63";1902;1;20190408;"spawning"
"BITS";2015;"DEN";1;23;126436;"Gadus morhua";660;-9;4;"F";"63";2437;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";130;-9;1;"F";"I";17;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";130;-9;1;"F";"I";18;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";140;-9;1;"F";"I";24;2;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";150;-9;1;"F";"I";26;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";150;-9;1;"F";"I";27;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";150;-9;1;"F";"I";28;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";150;-9;1;"F";"I";30;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";160;-9;1;"F";"I";32;2;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";160;-9;1;"F";"I";34;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";160;-9;1;"F";"I";36;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";160;-9;1;"F";"I";38;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";160;-9;1;"F";"I";40;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";170;-9;1;"F";"I";38;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";170;-9;1;"F";"I";41;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";170;-9;1;"F";"I";53;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";170;-9;1;"F";"II";40;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"I";46;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"I";50;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"I";54;2;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";190;-9;1;"F";"I";60;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";190;-9;1;"F";"I";66;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"I";60;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"I";68;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"I";72;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";210;-9;2;"F";"II";74;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"I";82;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"II";84;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"II";93;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"II";94;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";230;-9;1;"F";"II";106;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";230;-9;1;"F";"II";110;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";240;-9;1;"F";"II";119;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";240;-9;1;"F";"II";136;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";240;-9;1;"F";"II";139;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";240;-9;1;"F";"II";152;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";250;-9;1;"F";"II";130;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";250;-9;1;"F";"II";138;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";250;-9;2;"F";"I";142;1;20190408;"immature"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";270;-9;2;"F";"II";164;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"F";"V";216;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"F";"V";314;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"II";264;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"V";370;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"IV";274;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"IV";300;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"V";322;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"II";264;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"II";292;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"V";360;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"VI";378;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"II";292;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"II";316;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"IV";328;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"IV";376;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"II";288;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"II";328;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"IV";390;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"V";450;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"VI";392;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"II";328;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"II";356;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"II";392;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"II";394;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"II";400;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"IV";370;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"IV";412;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"V";414;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"VI";376;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"II";374;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"II";382;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"II";399;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"II";412;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"II";422;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"IV";412;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"IV";434;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"IV";480;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"IV";486;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"IV";492;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;3;"F";"II";360;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;3;"F";"V";470;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";350;-9;3;"F";"VIII";354;1;20190408;"spent"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"II";410;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"II";452;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"II";490;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"III";426;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"IV";468;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"IV";484;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"V";460;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"V";548;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"VI";488;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";360;-9;3;"F";"V";574;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";370;-9;2;"F";"II";466;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";370;-9;2;"F";"II";504;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";370;-9;3;"F";"V";616;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"F";"II";492;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"F";"II";532;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"F";"IV";596;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";380;-9;3;"F";"V";552;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";380;-9;3;"F";"VIII";386;1;20190408;"spent"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"II";542;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"II";560;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"II";564;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"II";584;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"III";552;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"V";676;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;3;"F";"III";570;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;3;"F";"V";586;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";390;-9;3;"F";"V";774;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"II";550;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"II";562;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"II";578;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"III";674;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"IV";648;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"V";708;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"F";"II";586;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";410;-9;3;"F";"IV";628;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";420;-9;2;"F";"III";730;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";420;-9;3;"F";"II";658;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";420;-9;3;"F";"VI";664;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"F";"II";728;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"F";"II";730;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"F";"III";742;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"F";"V";876;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"F";"II";890;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"F";"V";818;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"F";"V";928;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"F";"III";844;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"F";"V";730;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"II";890;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"II";996;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"F";"IV";814;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"F";"V";854;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"F";"V";986;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"F";"V";1132;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";460;-9;2;"F";"II";812;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";460;-9;2;"F";"V";1256;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"IV";926;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"IV";958;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"IV";1244;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"V";1022;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"F";"IV";1066;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"F";"IV";1164;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"F";"V";1116;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"F";"II";1024;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"F";"V";1066;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"F";"V";1206;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"II";1018;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"V";1210;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"V";1402;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";500;-9;2;"F";"VIII";1148;1;20190408;"spent"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"IV";1124;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"IV";1140;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"IV";1322;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"V";1538;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"F";"IV";1340;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"F";"V";1248;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"F";"V";1272;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"F";"V";1892;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"II";1412;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"V";1284;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"V";1440;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"V";1482;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"V";1548;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"V";1776;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"II";1326;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"II";1508;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"V";1366;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"V";1438;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"V";1554;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"VIII";1242;1;20190408;"spent"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"III";1582;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"V";2004;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"V";2170;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";550;-9;3;"F";"IV";1638;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";550;-9;3;"F";"IV";1842;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";560;-9;3;"F";"V";1700;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";570;-9;3;"F";"III";1548;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";570;-9;3;"F";"IV";1848;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";580;-9;2;"F";"V";2246;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";580;-9;3;"F";"II";1798;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";580;-9;3;"F";"VI";2158;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";590;-9;3;"F";"II";1742;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";590;-9;3;"F";"V";2078;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";590;-9;3;"F";"V";2642;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";600;-9;4;"F";"IV";2250;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";610;-9;4;"F";"VI";2440;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";640;-9;3;"F";"V";2806;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";650;-9;3;"F";"V";2806;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";700;-9;4;"F";"V";3544;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";720;-9;4;"F";"V";3842;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";730;-9;4;"F";"III";4448;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";730;-9;5;"F";"V";4328;1;20190408;"spawning"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";740;-9;4;"F";"II";4316;1;20190408;"maturing"
"BITS";2015;"GFR";1;22;126436;"Gadus morhua";820;-9;5;"F";"V";6650;1;20190408;"spawning"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";110;-9;1;"F";"61";11;2;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";140;-9;1;"F";"61";24;2;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";150;-9;1;"F";"61";28;2;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";190;-9;2;"F";"61";59;4;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";200;-9;2;"F";"61";74;4;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";210;-9;2;"F";"61";85;2;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";220;-9;2;"F";"62";110;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";230;-9;2;"F";"61";113;2;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";240;-9;2;"F";"61";132;2;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";250;-9;1;"F";"62";138;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";260;-9;3;"F";"62";216;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";270;-9;2;"F";"62";171;2;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";320;-9;3;"F";"61";283;2;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";320;-9;3;"F";"62";300;2;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";640;-9;4;"F";"62";2924;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";640;-9;4;"F";"62";3106;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";660;-9;4;"F";"62";3334;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";670;-9;4;"F";"62";3358;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";680;-9;4;"F";"61";2932;1;20190103;"immature"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";690;-9;4;"F";"62";4110;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";700;-9;4;"F";"62";3090;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";720;-9;4;"F";"62";3760;2;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";720;-9;4;"F";"63";3894;1;20190103;"spawning"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";730;-9;4;"F";"62";4026;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";730;-9;5;"F";"62";4308;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";740;-9;4;"F";"62";4880;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";750;-9;4;"F";"62";4164;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";750;-9;4;"F";"62";4210;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";830;-9;5;"F";"62";5870;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";830;-9;5;"F";"62";5970;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";870;-9;6;"F";"62";7600;1;20190103;"maturing"
"BITS";2016;"DEN";1;22;126436;"Gadus morhua";870;-9;7;"F";"62";5970;1;20190103;"maturing"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";250;-9;2;"F";"61";148;2;20190103;"immature"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";280;-9;2;"F";"61";221;2;20190103;"immature"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";290;-9;2;"F";"61";201;2;20190103;"immature"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";310;-9;2;"F";"62";326;2;20190103;"maturing"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";310;-9;2;"F";"62";354;2;20190103;"maturing"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";320;-9;2;"F";"62";356;2;20190103;"maturing"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";320;-9;3;"F";"62";393;2;20190103;"maturing"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";330;-9;2;"F";"62";418;2;20190103;"maturing"
"BITS";2016;"DEN";1;23;126436;"Gadus morhua";340;-9;2;"F";"62";375;2;20190103;"maturing"
